Date,Branch,Product,Size,Quantity Sold,Price,Total Sales
2024-06-23,WaterStation,Gallon Round,Refill,54,20,1080
2024-06-23,WaterStation,Gallon Slim,New,9,150,1350
2024-06-23,WaterStation,Gallon Slim,Refill,97,20,1940
2024-06-23,WaterStation,350ml,New,42,150,6300
2024-06-23,WaterStation,500ml,New,17,150,2550
2024-06-24,Kkopi,Coffee,Solo,86,39,3354
2024-06-24,Kkopi,Milktea,Jumbo,25,49,1225
2024-06-24,Kkopi,Fruit Tea,Jumbo,53,49,2597
2024-06-24,Waffly,Chocolate,Regular,78,29,2262
2024-06-24,Waffly,Strawberry,Regular,4,29,116
2024-06-24,Waffly,Caramel,Regular,47,29,1363
2024-06-24,Waffly,Choco-berry,Regular,48,29,1392
2024-06-24,Waffly,Choco-caramel,Regular,44,29,1276
2024-06-24,Waffly,Berry-caramel,Regular,88,29,2552
2024-06-24,Waffly,Chocolate,Large,38,39,1482
2024-06-24,Waffly,Strawberry,Large,55,39,2145
2024-06-24,Waffly,Caramel,Large,77,39,3003
2024-06-24,Waffly,Choco-berry,Large,22,39,858
2024-06-24,Waffly,Choco-caramel,Large,19,39,741
2024-06-24,Waffly,Berry-caramel,Large,100,39,3900
2024-06-24,WaterStation,Gallon Round,New,13,150,1950
2024-06-24,WaterStation,Gallon Round,Refill,92,20,1840
2024-06-24,WaterStation,Gallon Slim,New,2,150,300
2024-06-24,WaterStation,Gallon Slim,Refill,38,20,760
2024-06-24,WaterStation,350ml,New,58,150,8700
2024-06-24,WaterStation,500ml,New,87,150,13050
2024-06-25,Kkopi,Coffee,Solo,56,39,2184
2024-06-25,Kkopi,Milktea,Jumbo,46,49,2254
2024-06-25,Kkopi,Fruit Tea,Jumbo,40,49,1960
2024-06-25,Waffly,Chocolate,Regular,89,29,2581
2024-06-25,Waffly,Strawberry,Regular,83,29,2407
2024-06-25,Waffly,Caramel,Regular,74,29,2146
2024-06-25,Waffly,Choco-berry,Regular,35,29,1015
2024-06-25,Waffly,Choco-caramel,Regular,84,29,2436
2024-06-25,Waffly,Berry-caramel,Regular,7,29,203
2024-06-25,Waffly,Chocolate,Large,80,39,3120
2024-06-25,Waffly,Strawberry,Large,84,39,3276
2024-06-25,Waffly,Caramel,Large,13,39,507
2024-06-25,Waffly,Choco-berry,Large,59,39,2301
2024-06-25,Waffly,Choco-caramel,Large,49,39,1911
2024-06-25,Waffly,Berry-caramel,Large,97,39,3783
2024-06-25,WaterStation,Gallon Round,New,60,150,9000
2024-06-25,WaterStation,Gallon Round,Refill,93,20,1860
2024-06-25,WaterStation,Gallon Slim,New,12,150,1800
2024-06-25,WaterStation,Gallon Slim,Refill,39,20,780
2024-06-25,WaterStation,350ml,New,20,150,3000
2024-06-25,WaterStation,500ml,New,30,150,4500
2024-06-26,Kkopi,Coffee,Solo,80,39,3120
2024-06-26,Kkopi,Milktea,Jumbo,74,49,3626
2024-06-26,Kkopi,Fruit Tea,Jumbo,84,49,4116
2024-06-26,Waffly,Chocolate,Regular,69,29,2001
2024-06-26,Waffly,Strawberry,Regular,17,29,493
2024-06-26,Waffly,Caramel,Regular,24,29,696
2024-06-26,Waffly,Choco-berry,Regular,16,29,464
2024-06-26,Waffly,Choco-caramel,Regular,66,29,1914
2024-06-26,Waffly,Berry-caramel,Regular,87,29,2523
2024-06-26,Waffly,Chocolate,Large,28,39,1092
2024-06-26,Waffly,Strawberry,Large,25,39,975
2024-06-26,Waffly,Caramel,Large,85,39,3315
2024-06-26,Waffly,Choco-berry,Large,3,39,117
2024-06-26,Waffly,Choco-caramel,Large,96,39,3744
2024-06-26,Waffly,Berry-caramel,Large,51,39,1989
2024-06-26,WaterStation,Gallon Round,New,20,150,3000
2024-06-26,WaterStation,Gallon Round,Refill,64,20,1280
2024-06-26,WaterStation,Gallon Slim,New,31,150,4650
2024-06-26,WaterStation,Gallon Slim,Refill,36,20,720
2024-06-26,WaterStation,350ml,New,67,150,10050
2024-06-26,WaterStation,500ml,New,44,150,6600
2024-06-27,Kkopi,Coffee,Solo,3,39,117
2024-06-27,Kkopi,Milktea,Jumbo,6,49,294
2024-06-27,Kkopi,Fruit Tea,Jumbo,81,49,3969
2024-06-27,Waffly,Chocolate,Regular,79,29,2291
2024-06-27,Waffly,Strawberry,Regular,59,29,1711
2024-06-27,Waffly,Caramel,Regular,71,29,2059
2024-06-27,Waffly,Choco-berry,Regular,25,29,725
2024-06-27,Waffly,Choco-caramel,Regular,14,29,406
2024-06-27,Waffly,Berry-caramel,Regular,90,29,2610
2024-06-27,Waffly,Chocolate,Large,20,39,780
2024-06-27,Waffly,Strawberry,Large,2,39,78
2024-06-27,Waffly,Caramel,Large,61,39,2379
2024-06-27,Waffly,Choco-berry,Large,3,39,117
2024-06-27,Waffly,Choco-caramel,Large,63,39,2457
2024-06-27,Waffly,Berry-caramel,Large,41,39,1599
2024-06-27,WaterStation,Gallon Round,New,75,150,11250
2024-06-27,WaterStation,Gallon Round,Refill,28,20,560
2024-06-27,WaterStation,Gallon Slim,New,82,150,12300
2024-06-27,WaterStation,Gallon Slim,Refill,57,20,1140
2024-06-27,WaterStation,350ml,New,4,150,600
2024-06-27,WaterStation,500ml,New,39,150,5850
2024-06-28,Kkopi,Coffee,Solo,70,39,2730
2024-06-28,Kkopi,Milktea,Jumbo,69,49,3381
2024-06-28,Kkopi,Fruit Tea,Jumbo,68,49,3332
2024-06-28,Waffly,Chocolate,Regular,46,29,1334
2024-06-28,Waffly,Strawberry,Regular,26,29,754
2024-06-28,Waffly,Caramel,Regular,6,29,174
2024-06-28,Waffly,Choco-berry,Regular,50,29,1450
2024-06-28,Waffly,Choco-caramel,Regular,72,29,2088
2024-06-28,Waffly,Berry-caramel,Regular,18,29,522
2024-06-28,Waffly,Chocolate,Large,6,39,234
2024-06-28,Waffly,Strawberry,Large,35,39,1365
2024-06-28,Waffly,Caramel,Large,38,39,1482
2024-06-28,Waffly,Choco-berry,Large,81,39,3159
2024-06-28,Waffly,Choco-caramel,Large,26,39,1014
2024-06-28,Waffly,Berry-caramel,Large,39,39,1521
2024-06-28,WaterStation,Gallon Round,New,6,150,900
2024-06-28,WaterStation,Gallon Round,Refill,47,20,940
2024-06-28,WaterStation,Gallon Slim,New,93,150,13950
2024-06-28,WaterStation,Gallon Slim,Refill,99,20,1980
2024-06-28,WaterStation,350ml,New,78,150,11700
2024-06-28,WaterStation,500ml,New,88,150,13200
2024-06-29,Kkopi,Coffee,Solo,49,39,1911
2024-06-29,Kkopi,Milktea,Jumbo,84,49,4116
2024-06-29,Kkopi,Fruit Tea,Jumbo,16,49,784
2024-06-29,Waffly,Chocolate,Regular,96,29,2784
2024-06-29,Waffly,Strawberry,Regular,37,29,1073
2024-06-29,Waffly,Caramel,Regular,33,29,957
2024-06-29,Waffly,Choco-berry,Regular,25,29,725
2024-06-29,Waffly,Choco-caramel,Regular,93,29,2697
2024-06-29,Waffly,Berry-caramel,Regular,36,29,1044
2024-06-29,Waffly,Chocolate,Large,94,39,3666
2024-06-29,Waffly,Strawberry,Large,96,39,3744
2024-06-29,Waffly,Caramel,Large,34,39,1326
2024-06-29,Waffly,Choco-berry,Large,35,39,1365
2024-06-29,Waffly,Choco-caramel,Large,100,39,3900
2024-06-29,Waffly,Berry-caramel,Large,25,39,975
2024-06-29,WaterStation,Gallon Round,New,59,150,8850
2024-06-29,WaterStation,Gallon Round,Refill,53,20,1060
2024-06-29,WaterStation,Gallon Slim,New,74,150,11100
2024-06-29,WaterStation,Gallon Slim,Refill,33,20,660
2024-06-29,WaterStation,350ml,New,66,150,9900
2024-06-29,WaterStation,500ml,New,49,150,7350
2024-06-30,Kkopi,Coffee,Solo,77,39,3003
2024-06-30,Kkopi,Milktea,Jumbo,99,49,4851
2024-06-30,Kkopi,Fruit Tea,Jumbo,9,49,441
2024-06-30,Waffly,Chocolate,Regular,87,29,2523
2024-06-30,Waffly,Strawberry,Regular,86,29,2494
2024-06-30,Waffly,Caramel,Regular,12,29,348
2024-06-30,Waffly,Choco-berry,Regular,8,29,232
2024-06-30,Waffly,Choco-caramel,Regular,60,29,1740
2024-06-30,Waffly,Berry-caramel,Regular,52,29,1508
2024-06-30,Waffly,Chocolate,Large,32,39,1248
2024-06-30,Waffly,Strawberry,Large,46,39,1794
2024-06-30,Waffly,Caramel,Large,4,39,156
2024-06-30,Waffly,Choco-berry,Large,31,39,1209
2024-06-30,Waffly,Choco-caramel,Large,14,39,546
2024-06-30,Waffly,Berry-caramel,Large,100,39,3900
2024-06-30,WaterStation,Gallon Round,New,84,150,12600
2024-06-30,WaterStation,Gallon Round,Refill,86,20,1720
2024-06-30,WaterStation,Gallon Slim,New,15,150,2250
2024-06-30,WaterStation,Gallon Slim,Refill,38,20,760
2024-06-30,WaterStation,350ml,New,80,150,12000
2024-06-30,WaterStation,500ml,New,78,150,11700
